id,year,wave,country_new,nuts2_region,trust_eu,eu_pos,ec_exp,attach_cntry,trust_gov,lr,lr2,age,gender,edu,occ,gdp_reg,gdp_reg_ch_5,gdp_reg_ch_3,gdp_reg_ch_1,gdp_reg_gr,gdp_reg_gr_ch,gdp_reg_gr_ch_wlth,gdp_nat,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,_merge,nonmiss
2401,2016.0,852.0,1,AT11,,1,3,,,2,4.0,24,1,3.0,0,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2071,2014.0,823.0,1,AT11,1,1,2,,1,2,4.0,49,0,3.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
12850513,2010.0,742.0,1,AT11,1,1,2,,1,5,25.0,38,1,2.0,,21200.0,,,,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
968309,2011.0,763.0,1,AT11,0,0,3,,1,,,71,0,1.0,,22100.0,,,900.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
876105,2014.0,812.0,1,AT11,,0,3,,,6,36.0,33,0,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2255,2014.0,814.0,1,AT11,0,1,1,,0,7,49.0,45,0,3.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
876115,2014.0,812.0,1,AT11,,0,2,,1,7,49.0,50,0,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
1958,2019.0,915.0,1,AT11,1,0,2,0,1,5,25.0,67,0,2.0,0,27800.0,3700.0,2200.0,700.0,2.0,2.0,5.0,39400.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
896405,2014.0,812.0,1,AT11,1,0,1,,1,3,9.0,60,1,1.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
828,2017.0,873.0,1,AT11,1,1,3,0,0,2,4.0,41,1,2.0,1,26400.0,3000.0,2300.0,800.0,2.0,2.0,5.0,37200.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2285,2016.0,852.0,1,AT11,0,1,2,,0,1,1.0,41,0,2.0,1,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
857114,2013.0,793.0,1,AT11,0,0,1,,1,,,62,1,2.0,,23800.0,,2600.0,400.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2082,2014.0,814.0,1,AT11,0,0,2,,0,7,49.0,42,0,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1756,2016.0,862.0,1,AT11,1,1,3,0,1,,,33,1,2.0,1,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
1116,2019.0,915.0,1,AT11,1,1,2,0,1,2,4.0,25,1,3.0,1,27800.0,3700.0,2200.0,700.0,2.0,2.0,5.0,39400.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2388,2016.0,852.0,1,AT11,,0,1,,1,,,40,1,2.0,1,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
12968308,2011.0,753.0,1,AT11,0,0,3,,1,8,64.0,36,0,2.0,,22100.0,,,900.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2002,2018.0,903.0,1,AT11,1,1,2,0,1,2,4.0,34,0,2.0,1,27100.0,3300.0,2100.0,700.0,2.0,2.0,5.0,38600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1998,2018.0,903.0,1,AT11,1,1,2,0,1,3,9.0,34,1,2.0,1,27100.0,3300.0,2100.0,700.0,2.0,2.0,5.0,38600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
890,2017.0,873.0,1,AT11,1,1,2,0,1,5,25.0,68,1,3.0,0,26400.0,3000.0,2300.0,800.0,2.0,2.0,5.0,37200.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1419,2016.0,862.0,1,AT11,1,1,3,0,1,,,29,1,3.0,0,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
508,2014.0,823.0,1,AT11,0,0,1,,0,5,25.0,39,1,3.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
968305,2011.0,763.0,1,AT11,0,0,2,,0,,,76,0,1.0,,22100.0,,,900.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
968307,2013.0,801.0,1,AT11,,0,3,,1,,,41,1,2.0,,23800.0,,2600.0,400.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
1457,2018.0,903.0,1,AT11,1,1,2,0,1,2,4.0,27,1,2.0,1,27100.0,3300.0,2100.0,700.0,2.0,2.0,5.0,38600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1464,2018.0,903.0,1,AT11,1,1,2,0,1,3,9.0,37,0,2.0,1,27100.0,3300.0,2100.0,700.0,2.0,2.0,5.0,38600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2557,2014.0,814.0,1,AT11,0,0,1,,0,3,9.0,42,0,3.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
12940807,2010.0,742.0,1,AT11,1,1,2,,1,5,25.0,57,0,2.0,,21200.0,,,,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
933,2014.0,814.0,1,AT11,0,0,2,,0,5,25.0,47,0,1.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
876136,2013.0,801.0,1,AT11,1,0,2,,1,,,26,1,2.0,,23800.0,,2600.0,400.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
12853306,2011.0,753.0,1,AT11,0,0,1,,0,,,15,1,1.0,,22100.0,,,900.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
12943813,2011.0,753.0,1,AT11,0,0,2,,1,5,25.0,47,1,2.0,,22100.0,,,900.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2259,2014.0,814.0,1,AT11,,0,2,,,4,16.0,48,1,0.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
707,2017.0,883.0,1,AT11,0,0,,0,0,,,51,0,2.0,1,26400.0,3000.0,2300.0,800.0,2.0,2.0,5.0,37200.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
857230,2012.0,781.0,1,AT11,0,0,2,,1,,,23,1,2.0,,23400.0,,,1300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
885,2019.0,923.0,1,AT11,1,1,3,0,0,6,36.0,38,1,3.0,1,27800.0,3700.0,2200.0,700.0,2.0,2.0,5.0,39400.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2298,2014.0,814.0,1,AT11,,1,1,,0,4,16.0,67,1,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2044,2016.0,862.0,1,AT11,0,0,3,0,0,8,64.0,39,0,2.0,1,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
857315,2012.0,773.0,1,AT11,1,1,1,,1,,,55,1,2.0,,23400.0,,,1300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
857305,2012.0,773.0,1,AT11,0,1,2,,1,,,58,0,2.0,,23400.0,,,1300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
857307,2011.0,763.0,1,AT11,0,1,3,,1,,,36,0,2.0,,22100.0,,,900.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
502,2014.0,823.0,1,AT11,0,0,2,,0,6,36.0,44,0,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1701,2015.0,833.0,1,AT11,0,0,2,,0,3,9.0,42,1,3.0,1,25000.0,3800.0,1600.0,900.0,2.0,2.0,5.0,35900.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2288,2016.0,852.0,1,AT11,1,1,2,,1,5,25.0,29,0,2.0,1,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2484,2014.0,814.0,1,AT11,0,0,2,,0,5,25.0,73,1,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
968307,2011.0,763.0,1,AT11,0,0,2,,1,,,66,1,1.0,,22100.0,,,900.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
1423,2016.0,862.0,1,AT11,0,0,1,0,0,,,71,0,2.0,0,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2001,2018.0,903.0,1,AT11,1,1,2,0,1,4,16.0,46,1,3.0,1,27100.0,3300.0,2100.0,700.0,2.0,2.0,5.0,38600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
669,2019.0,923.0,1,AT11,0,0,2,1,0,1,1.0,37,1,3.0,1,27800.0,3700.0,2200.0,700.0,2.0,2.0,5.0,39400.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2063,2014.0,823.0,1,AT11,0,0,1,,0,5,25.0,59,1,,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
10265,2015.0,831.0,1,AT11,0,0,3,,0,,,61,0,2.0,1,25000.0,3800.0,1600.0,900.0,2.0,2.0,5.0,35900.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
612,2015.0,833.0,1,AT11,,,3,,1,,,49,0,2.0,0,25000.0,3800.0,1600.0,900.0,2.0,2.0,5.0,35900.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
1458,2018.0,903.0,1,AT11,1,0,2,0,1,1,1.0,37,1,2.0,1,27100.0,3300.0,2100.0,700.0,2.0,2.0,5.0,38600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
856415,2014.0,812.0,1,AT11,0,0,1,,1,6,36.0,62,0,1.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1702,2015.0,833.0,1,AT11,1,0,2,,1,4,16.0,37,0,3.0,1,25000.0,3800.0,1600.0,900.0,2.0,2.0,5.0,35900.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
968306,2012.0,781.0,1,AT11,1,1,2,,1,,,62,0,2.0,,23400.0,,,1300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
1498,2017.0,873.0,1,AT11,0,0,2,0,,,,63,1,3.0,0,26400.0,3000.0,2300.0,800.0,2.0,2.0,5.0,37200.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2045,2014.0,823.0,1,AT11,0,0,1,,0,5,25.0,69,1,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
9892,2015.0,831.0,1,AT11,,0,2,,1,6,36.0,65,1,2.0,0,25000.0,3800.0,1600.0,900.0,2.0,2.0,5.0,35900.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2400,2016.0,852.0,1,AT11,1,1,2,,1,2,4.0,61,0,3.0,0,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
2271,2014.0,814.0,1,AT11,0,0,1,,0,6,36.0,61,0,2.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
677,2016.0,852.0,1,AT11,0,,2,,0,,,68,0,2.0,0,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
1344,2014.0,814.0,1,AT11,0,0,2,,0,5,25.0,61,0,1.0,,24100.0,,2000.0,300.0,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
12942209,2010.0,742.0,1,AT11,0,0,2,,0,6,36.0,42,1,2.0,,21200.0,,,,2.0,,,,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
916,2019.0,923.0,1,AT11,0,1,2,0,0,3,9.0,56,1,2.0,1,27800.0,3700.0,2200.0,700.0,2.0,2.0,5.0,39400.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1424,2016.0,862.0,1,AT11,1,0,2,0,1,5,25.0,41,1,2.0,1,25600.0,3500.0,1800.0,600.0,2.0,2.0,5.0,36600.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,1.0
1493,2017.0,873.0,1,AT11,0,0,3,0,,,,59,1,2.0,0,26400.0,3000.0,2300.0,800.0,2.0,2.0,5.0,37200.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
2413,2017.0,883.0,1,AT11,0,,1,0,,,,54,0,3.0,1,26400.0,3000.0,2300.0,800.0,2.0,2.0,5.0,37200.0,20400.0,21200.0,22100.0,23400.0,23800.0,24100.0,25000.0,25600.0,26400.0,27100.0,27800.0,26400.0,3,0.0
